client_id,campaign_id,group_id,account_descriptive_name,ad_network_type,avg_position,campaign_name,city_criteria_id,clicks,cost,impressions,country_criteria_id,date,device,external_customer_id,metro_criteria_id,region_criteria_id
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-05-03,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-02,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-26,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-27,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,2,ABC Country,2021-03-24,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-18,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-16,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-09,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,1,340000,1,ABC Country,2021-04-18,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-24,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-24,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-24,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-21,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-12,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-06,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-08,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-17,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-02,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-10,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-13,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-09,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,3,ABC Country,2021-04-18,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-05-05,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,2,ABC Country,2021-04-06,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-05-07,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-10,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-26,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-20,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-04,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-31,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,2,ABC Country,2021-02-11,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-14,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-15,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-24,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-19,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,2,900000,3,ABC Country,2021-04-12,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-05-04,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-25,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,1,260000,1,ABC Country,2021-03-12,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-20,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-26,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,2,ABC Country,2021-03-27,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-14,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-08,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-17,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-24,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-05-02,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-21,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-05-04,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-25,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-02,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-20,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-26,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-11,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,3,ABC Country,2021-02-21,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-16,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,2,ABC Country,2021-03-16,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-22,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-18,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,1,380000,2,ABC Country,2021-02-07,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-18,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-18,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-24,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-05-02,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,2,ABC Country,2021-05-04,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,5,ABC Country,2021-02-23,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-05-07,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-01,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,2,ABC Country,2021-03-12,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-19,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,2,ABC Country,2021-02-21,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,3,ABC Country,2021-03-18,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-29,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,2,ABC Country,2021-02-11,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,2,ABC Country,2021-02-08,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,2,ABC Country,2021-04-17,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,2,ABC Country,2021-02-24,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-22,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-12,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,2,ABC Country,2021-05-05,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,8,ABC Country,2021-04-06,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-07,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-05,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-11,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,5,ABC Country,2021-02-18,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,4,2060000,6,ABC Country,2021-03-30,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-30,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,3,ABC Country,2021-04-12,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-27,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-16,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-22,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-08,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-21,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-04-04,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,2,ABC Country,2021-04-12,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-23,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Google search,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-05-03,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-03-08,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-22,Computers,1,0,XYZ Region ID
1,1,789GHI,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,2,ABC Country,2021-02-11,Computers,1,0,XYZ Region ID
1,1,456DEF,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,0,0,1,ABC Country,2021-02-10,Computers,1,0,XYZ Region ID
1,1,123ABC,ACC_DESC_NAME,Search partners,0,Region_X_Country_Y__P_FamilyCommunity_Campaign_ID_#46,GHI City ID,1,320000,3,ABC Country,2021-04-30,Computers,1,0,XYZ Region ID
